21693.50079999999,21603.945440000003,21504.649919999993,20692.4288,20810.39296000001,20908.8768,21231.925440000006,21337.443840000004,19964.62239999999,18285.52704
19555.2256,19424.894720000008,19284.495359999994,18369.382399999995,18415.809279999994,18442.099199999997,18662.76672,18545.30112000001,17088.447999999997,15277.240319999997
17640.597119999995,17480.86032,17310.9456,16329.907200000005,16320.860159999993,16291.457279999995,16430.555519999998,16143.877440000004,14643.199680000005,12756.326399999998
17634.82111999999,17470.794879999998,17296.48128,16299.750400000008,16285.462399999997,16250.599679999992,16383.478079999997,16078.286400000005,14558.90047999999,12646.594559999998
17995.93664,17824.021600000004,17641.49088,16607.641599999988,16587.589759999995,16546.30655999999,16675.463999999993,16344.608639999999,14774.07776,12795.432959999991
17570.129919999996,17388.398719999994,17195.942400000007,16135.347199999997,16099.000960000001,16041.20448,16147.56192,15765.032640000012,14170.26688000001,12155.136000000006
24306.867200000004,24285.184,24254.630400000002,23634.688000000002,23861.868799999997,24071.308800000006,24545.13600000001,25000.483200000002,23810.12479999999,22400.716800000006
24741.787840000005,24717.28952,24683.69904,24043.712,24272.02624,24482.156159999995,24961.009919999997,25414.102560000003,24191.712159999995,22742.52287999999
23120.08160000001,23069.97616,23010.66768,22312.259200000008,22492.741039999997,22654.816799999993,23063.585160000006,23370.353160000002,22107.7472,20590.268159999992
21056.90048,20966.841279999993,20867.2464,20067.308800000003,20178.02864,20269.67712,20578.79208,20667.791759999996,19321.40672,17672.7936
21416.44736,21318.3124,21210.30912,20372.598400000003,20477.312239999996,20562.289440000004,20867.38500000001,20929.88436,19531.59824,17815.60704
19231.076480000003,19091.38,18941.482560000008,17999.0272,18030.763519999993,18042.09792,18242.71680000001,18077.801280000007,16594.128319999996,14743.787519999998
17284.935360000007,17115.362880000004,16935.47856,15926.06400000001,15901.43016,15856.172639999997,15973.899480000004,15637.046040000001,14108.888640000005,12181.72032
17272.7632,17098.76168,16914.337439999992,15888.857600000003,15858.747519999994,15807.791999999994,15918.967680000002,15562.858079999998,14015.663199999995,12062.561279999994
17619.66976,17437.426159999995,17244.427200000006,16180.841599999996,16144.392879999989,16086.43344,16193.090759999992,15809.482919999995,14210.220639999992,12189.408000000003
17181.94016,16989.66807999999,16786.52976,15695.68,15642.55616,15567.699839999994,15651.00768000001,15214.547039999998,13590.647840000005,11532.702720000001
22863.232000000004,22813.683200000003,22755.033600000002,22064.38400000001,22242.860800000002,22403.136000000002,22807.3632,23110.723200000004,21862.144,20361.523200000003
23257.57472,23204.455120000006,23142.007200000007,22429.427200000002,22607.701760000004,22767.31968,23174.65632,23471.607839999993,22189.48208,20646.681599999996
21567.808959999995,21488.07584,21398.90064,20625.699200000003,20754.216400000005,20863.849439999995,21198.256440000005,21343.035000000003,20019.307839999994,18405.76128
19373.226880000002,19251.478399999996,19119.94656,18240.5312,18295.426720000007,18330.75552,18559.849199999997,18475.060079999992,17064.353919999998,15314.219519999991
19664.300800000005,19533.24296,19392.06048,18471.8432,18518.52904,18544.965599999996,18766.863960000002,18648.743159999998,17183.764000000003,15362.453759999997
17344.3552,17169.632480000007,16984.443839999996,15954.713600000003,15924.478719999996,15873.31199999999,15984.94848,15627.36288,14073.7552,12112.558080000003
15321.727680000004,15116.01168,14899.715999999993,13800.604800000005,13711.853040000005,13601.941920000005,13627.50948,13091.47236,11491.883520000003,9451.18080000001
15283.302079999994,15072.700720000004,14851.405919999997,13735.1296,13640.076800000003,13523.63712,13541.459519999997,12983.618399999992,11364.156320000002,9296.163839999994
15561.40735999999,15341.325999999994,15110.209919999998,13952.790399999998,13849.186639999993,13723.513440000002,13733.62859999999,13141.431959999994,11467.52624,9328.016639999994
15086.370880000002,14855.65928,14613.799200000005,13427.724800000004,13306.330240000003,13162.638719999995,13147.774080000003,12499.30416,10799.780319999998,8621.491199999997
22116.121600000006,22043.436800000003,21961.3056,21201.920000000002,21344.6656,21468.5184,21824.3328,22011.6864,20694.438399999995,19094.323199999988
22485.055999999997,22408.13344,22321.528319999998,21538.316799999993,21679.789759999996,21801.897599999997,22159.34543999999,22336.859039999996,20984.259199999997,19339.299839999985
20710.930239999998,20606.117840000003,20491.504800000002,19644.838399999993,19734.13312,19803.82656,20084.77824,20102.74608,18706.699359999995,16987.77599999999
18372.43456,18223.214239999998,18063.83904,17105.331199999997,17116.614400000002,17107.587840000004,17276.835839999996,17051.735999999997,15564.610240000002,13702.318079999997
18613.986880000008,18454.30663999999,18284.117279999995,17281.664,17282.83168,17262.981120000008,17422.36944000001,17157.88992,15613.633119999999,13675.868159999998
16145.367039999997,15939.566719999995,15722.903039999997,14605.184000000008,14524.915839999998,14422.920959999996,14465.469120000002,13947.648960000006,12310.600959999996,10226.042880000008
14025.739200000007,13787.502960000002,13538.28528,12348.019199999995,12206.480640000002,12042.979200000009,11995.392959999997,11290.750560000008,9605.709600000002,7438.095359999999
13965.662719999993,13722.089919999999,13467.417599999997,12258.803199999995,12110.19296,11939.383680000006,11882.961119999993,11154.092640000003,9448.158080000001,7251.686399999991
14193.753920000003,13939.544079999992,13673.88048,12420.966399999998,12261.886400000003,12079.898879999993,12013.08528,11243.774399999995,9480.53168,7208.232959999994
13680.486400000005,13414.976960000007,13137.895680000001,11854.707200000012,11676.629439999997,11475.408000000003,11381.86896,10552.553759999995,8762.454399999995,6449.372159999992
22818.483200000006,22737.2992,22646.208000000006,21839.872,21979.673600000006,22099.660800000005,22457.971199999996,22624.742400000003,21238.284799999998,19550.208
23196.002559999997,23110.250239999998,23014.34304,22182.7712,22320.990399999995,22438.899840000002,22798.55184,22954.260000000006,21530.602239999997,19795.246079999994
21330.62816,21215.563599999998,21090.220320000004,20191.9744,20275.346239999995,20338.160640000002,20617.399199999993,20605.407360000005,19136.121440000006,17323.06944
18863.941759999998,18702.117280000006,18529.642560000004,17513.728,17514.911360000006,17494.79424,17656.322880000007,17388.291840000005,15823.29823999999,13859.512319999994
19103.159359999998,18930.17896,18746.176799999997,17683.801599999995,17674.004479999996,17642.163839999997,17792.794559999995,17482.348319999997,15857.251040000003,13813.9392
16500.001280000004,16278.465280000004,16045.536000000007,14861.900799999996,14766.323839999997,14647.960319999998,14675.49407999999,14098.234560000012,12375.63392,10177.9968
14272.27104,14016.654959999996,13749.521760000003,12489.676799999994,12329.716800000002,12146.722560000002,12079.539360000002,11305.972800000003,9532.976159999991,7248.107520000005
14204.558079999999,13943.283199999998,13670.367359999997,12391.155199999994,12223.654720000013,12032.872319999995,11956.235999999997,11156.890080000005,9361.918720000001,7046.661119999997
14429.657919999998,14157.041359999996,13872.412320000003,12546.367999999995,12367.51552,12164.638079999997,12076.546560000003,11233.670880000005,9378.410080000001,6983.255039999989
13886.647040000003,13602.117760000001,13305.452160000008,11947.5328,11748.632000000005,11525.458560000006,11409.152159999998,10502.973600000005,8619.484159999993,6181.43232
22512.537599999996,22422.8928,22323.225599999998,21492.480000000007,21618.873599999995,21725.22240000001,22065.148800000003,22188.758400000006,20778.66240000001,19055.923199999994
22880.164800000002,22785.710639999994,22680.983519999994,21824.3328,21948.74976,22052.620800000004,22393.340639999995,22504.63104,21056.714399999993,19285.77023999999
20985.959039999998,20861.75784,20727.158399999993,19802.870399999996,19871.614319999997,19919.56176,20178.651239999996,20119.72788,18625.558560000005,16775.827200000007
18469.167360000003,18297.380640000007,18114.81984,17070.931200000006,17055.9672,17019.45504,17158.620240000007,16838.989200000004,15247.717439999993,13244.935679999988
18689.74368,18506.38944,18311.88528,17220.432000000004,17193.796079999996,17144.860320000003,17272.155240000007,16907.924520000008,15255.568319999998,13171.772159999993
16034.893440000003,15802.13712,15557.855039999999,14343.167999999998,14229.19103999999,14092.162560000004,14094.083519999993,13458.245760000005,11706.970560000009,9466.490879999998
13774.118399999992,13506.79176,13227.814079999996,11935.843199999996,11756.54664,11553.948000000011,11459.768760000006,10624.77756000001,8822.426399999997,6493.512959999993
13698.477119999996,13425.331919999997,13140.410399999993,11828.659200000002,11641.546559999995,11430.881280000001,11326.85712,10465.223039999997,8640.547679999996,6280.703999999998
13904.771519999995,13619.870880000002,13322.818079999997,11963.126400000001,11763.965999999993,11540.501279999997,11424.04308000001,10516.681800000006,8630.734079999995,6189.500159999996
13348.305600000014,13051.259760000008,12741.936479999997,11349.811200000004,11130.181439999993,10885.9968,10740.713760000006,9768.749760000006,7854.1512000000075,5369.333759999994
23348.416,23252.0288,23145.158400000008,22270.976000000013,22397.939200000004,22503.936,22851.62880000001,22965.1968,21487.648,19680.460799999993
23727.966079999995,23626.482879999996,23514.254399999998,22612.844800000003,22737.60944,22840.883519999996,23189.209680000007,23289.498959999997,21772.325120000005,19914.58559999999
21744.18064,21611.549960000004,21468.042960000006,20495.820799999994,20562.28719999999,20607.00095999999,20869.845359999996,20791.898400000005,19226.31255999999,17286.097919999993
19104.205119999995,18921.702799999992,18727.931040000003,17630.412800000002,17609.126080000005,17565.300479999994,17702.411999999997,17351.18112,15683.930079999998,13583.431679999994
19327.453599999993,19132.753640000003,18926.39112,17778.9248,17745.23296000001,17688.216000000008,17812.61664,17414.145840000005,15682.903599999998,13497.469439999993
16543.071999999993,16296.600319999998,16038.072960000005,14761.510400000006,14636.26528,14486.908799999997,14479.876320000003,13796.72112000001,11961.9136,9612.395519999998
14175.863519999999,13893.19932,13598.348400000003,12240.883199999997,12047.249759999999,11829.242880000005,11721.593520000002,10829.931839999997,8941.667279999994,6499.583999999995
14094.254719999997,13805.471680000002,13504.370880000002,12126.150399999999,11924.276000000005,11697.766080000001,11579.720880000008,10659.994799999993,8748.346879999997,6273.845760000004
14302.564639999997,14001.3874,13687.499279999996,12258.93759999999,12044.264959999993,11804.170560000006,11672.824800000002,10704.679440000007,8728.843759999996,6169.013759999994
13718.024320000004,13404.110720000004,13077.355200000005,11614.803200000002,11378.65456000001,11116.822079999998,10955.227920000005,9919.313040000001,7913.476480000005,5307.993600000002
22799.5136,22691.468799999995,22572.825600000004,21667.839999999997,21775.001600000003,21860.96640000001,22180.6848,22231.910399999997,20727.5264,18879.283199999998
23163.097600000005,23049.63583999999,22925.310719999998,21992.268800000005,22096.677759999995,22179.36,22498.923839999996,22535.135039999997,20990.425599999995,19090.544639999993
21147.443839999996,21002.359840000005,20846.28,19841.382399999995,19886.58752,19909.800959999997,20142.54623999999,19997.767679999997,18403.981760000002,16420.454399999995
18448.25216,18252.351039999998,18045.05664,16912.691199999987,16868.384000000005,16801.290240000002,16905.72864,16482.278399999996,14785.31263999999,12638.94528
18643.748480000002,18435.118239999996,18214.69728,17031.03999999999,16973.396479999996,16892.171520000004,16982.567039999994,16508.973120000002,14746.915520000002,12513.884159999987
15798.563840000003,15537.195519999994,15263.639040000002,13948.671999999999,13797.674239999993,13622.300159999999,13578.625919999999,12814.834559999996,10947.676159999995,8547.96288
13395.2736,13097.182560000001,12786.770879999996,11389.747199999998,11169.344639999996,10924.300799999997,10778.506560000002,9803.122559999996,7881.787199999999,5388.226559999988
13302.699520000002,12998.289919999988,12681.427200000006,11263.155199999994,11034.156159999999,10780.25088,10623.549120000003,9618.99744,7673.8892799999885,5147.289599999996
13483.093120000005,13165.755679999995,12835.567679999993,11365.606399999997,11122.873599999999,10854.439680000003,10683.098879999998,9627.211199999998,7616.8124800000005,5003.151359999996
12882.060800000014,12551.71456,12208.385279999995,10703.795200000008,10439.085440000003,10148.409600000006,9946.090560000004,8820.893760000006,6780.032000000014,4119.951359999999
