TIMESTAMP,SW_IN_Fx/Rax,SW_IN_Fx,Rax,Ra,SW_IN_F,TA_F,P_F,WS_F,TA_D,RH,acpcp,apcp,dswrf,gust,spfh,tmax,tmin
20130101.0,0.0750078427271776,35.865,478.15,478.12,72.54899999999998,-3.442,0.0,2.773,-2.837,61.62061111111112,0.32,0.3,330.0,20.01118,0.819,-0.3499999999999659,-4.42999999999995
20130102.0,0.1517380573914498,72.54899999999998,478.12,479.84,62.854,-6.279,0.0,2.785,3.437,76.0361111111111,0.0,0.0,370.0,33.97735,0.665495,-10.049999999999955,-10.819999999999993
20130103.0,0.1309894964988329,62.854,479.84,481.72,21.255,-2.842,0.0,3.53,1.754,73.14055555555555,0.05,1.2,250.0,34.27883,0.9159999999999999,-9.129999999999995,-9.849999999999966
20130104.0,0.0441231420742339,21.255,481.72,483.75,42.924,-1.088,0.0,7.164,0.4730000000000001,76.85444444444445,0.09,0.4,280.0,61.8606,1.01584,-3.8899999999999864,-5.2099999999999795
20130105.0,0.0887317829457364,42.924,483.75,485.92,27.55,-0.615,0.0,3.2110000000000003,2.6100000000000003,86.87944444444445,0.13,0.26,150.0,37.638630000000006,1.204255,-2.6499999999999773,-3.4699999999999704
20130106.0,0.0566965755679947,27.55,485.92,488.25,9.618,1.995,1.0,4.563,-2.5410000000000004,71.03722222222223,0.15,3.2,130.0,46.8902,1.539457,0.5500000000000114,-1.1200000000000045
20130107.0,0.0196989247311828,9.618,488.25,490.72,34.42,-0.546,0.0,3.682,2.741,72.00437500000001,0.13,0.1,340.0,34.85641,1.092457,0.18999999999999773,-4.229999999999961
20130108.0,0.0701418324095207,34.42,490.72,493.33,73.626,2.195,0.0,3.789,2.1710000000000007,74.09166666666667,0.0,0.0,280.0,40.70657,1.286,-0.37999999999999545,-0.9099999999999682
20130109.0,0.1492429002898668,73.626,493.33,496.1,96.641,4.3660000000000005,0.4,5.645,-1.4520000000000008,58.59,0.02,2.0,90.0,57.77329999999999,1.52691499999999,0.26000000000004775,-0.7099999999999795
20130110.0,0.1948014513202983,96.641,496.1,499.0,86.93799999999996,2.914,0.0,2.724,3.3320000000000007,84.94666666666666,0.0,0.0,350.0,14.13942,1.265,0.5300000000000296,-1.6499999999999773
20130111.0,0.1742244488977955,86.93799999999996,499.0,502.04,22.993,6.246,3.6,4.183,4.709,79.19357142857143,0.0,5.199999999999999,100.0,42.39068,1.8354579999999998,1.7200000000000273,0.07000000000005002
20130112.0,0.0457991395107959,22.993,502.04,505.23,81.624,10.955,0.0,4.203,-1.752000000000001,87.75722222222224,0.0,0.0,240.0,42.47098,2.452348,5.420000000000016,4.580000000000041
20130113.0,0.1615581022504601,81.624,505.23,508.55,31.464,9.203,27.6,3.412,-10.425,66.43116666666667,2.97,21.3,150.0,40.05735,2.879,9.740000000000009,8.970000000000027
20130114.0,0.0618700226133123,31.464,508.55,512.02,28.837,-1.222,0.2,3.029,-1.58,56.87833333333333,0.01,5.8,370.0,36.76788,1.070878,6.010000000000048,3.980000000000018
20130115.0,0.0563200656224366,28.837,512.02,515.62,109.72,-2.802,0.0,1.477,2.954,71.03333333333333,0.0,0.0,410.0,10.51623,0.750262,-2.8899999999999864,-3.0299999999999727
20130116.0,0.2127923664714325,109.72,515.62,519.36,69.183,0.152,0.0,3.733,-0.604,62.045,0.0,0.01,390.0,27.28265,0.96,-2.25,-2.569999999999993
20130117.0,0.133208179297597,69.183,519.36,523.23,35.61199999999999,-0.452,0.0,3.034,-3.715,61.965,0.04,0.12,330.0,27.36409,0.869236,-0.20999999999997954,-0.8299999999999841
20130118.0,0.0680618466066547,35.61199999999999,523.23,527.23,98.205,-4.167,0.0,4.518,9.627,59.583125,0.76,1.6,390.0,41.77441,0.68664999999999,-4.25,-6.139999999999986
20130119.0,0.1862659560343683,98.205,527.23,531.37,58.55,5.46,0.0,7.074,-8.097000000000001,52.49111111111111,0.0,0.0,138.0,74.4375,1.362,1.5100000000000477,-0.5600000000000023
20130120.0,0.1101868754351958,58.55,531.37,535.63,78.55,-2.637,0.0,6.35,-5.651,59.95928571428572,0.49,2.0900000000000003,348.0,63.8196,0.97676999999999,4.8799999999999955,4.650000000000034
20130121.0,0.1466497395590239,78.55,535.63,540.02,52.161,-8.288,0.0,3.391,-6.084999999999999,44.39,0.77,0.9,256.0,32.54205,0.5291344,-7.349999999999966,-7.75
20130122.0,0.0965908670049257,52.161,540.02,544.54,127.606,-14.373,0.0,4.893,2.5509999999999984,43.764,0.05,0.0,380.0,41.77226,0.27780559999999,-11.579999999999984,-13.299999999999955
20130123.0,0.2343372387703383,127.606,544.54,549.18,124.1,-11.822,0.0,3.051,1.7790000000000017,41.020125,0.05,0.1,391.0,31.54399,0.328473,-14.069999999999993,-14.259999999999991
